// @generated
/// Implement `DataProvider<CollationMetadataV1>` on the given struct using the data
/// hardcoded in this file. This allows the struct to be used with
/// `icu`'s `_unstable` constructors.
///
/// Using this implementation will embed the following data in the binary's data segment:
/// * 547B for the lookup data structure (112 data identifiers)
/// * 36B[^1] for the actual data (9 unique structs)
///
/// [^1]: these numbers can be smaller in practice due to linker deduplication
///
/// This macro requires the following crates:
/// * `icu`
/// * `icu_provider`
/// * `icu_provider/baked`
#[doc(hidden)]
#[macro_export]
macro_rules! __impl_collation_metadata_v1 {
    ($ provider : ty) => {
        #[clippy::msrv = "1.86"]
        const _: () = <$provider>::MUST_USE_MAKE_PROVIDER_MACRO;
        #[clippy::msrv = "1.86"]
        impl $provider {
            pub const COLLATION_METADATA_V1_AF: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = &icu::collator::provider::CollationMetadata { bits: 9u32 };
            pub const COLLATION_METADATA_V1_BLO: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_BR: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_CEB: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_CS: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_CY: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_DSB: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_EN_US_POSIX: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_EO: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_ES: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
            pub const COLLATION_METADATA_V1_ET: &<icu::collator::provider::CollationMetadataV1 as icu_provider::baked::zerotrie::DynamicDataMarker>::DataStruct = Self::COLLATION_METADATA_V1_AF;
